https://www.CryptoDataDownload.com,,,,,,,,,
unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1.6256E+12,2021/7/6 19:00,BTC/USDT,33844.92,34190,33758.82,34019.99,1549.811977,52650542.76,34751
1.62559E+12,2021/7/6 18:00,BTC/USDT,33949.99,34110.76,33802,33841.37,1688.859513,57349822.48,38439
1.62559E+12,2021/7/6 17:00,BTC/USDT,34060.94,34060.94,33532,33949.99,2875.147451,97140278.97,62581
1.62559E+12,2021/7/6 16:00,BTC/USDT,34042.44,34148.11,33755,34063.63,2177.018816,73843183.51,64875
1.62558E+12,2021/7/6 15:00,BTC/USDT,34139.48,34200,33880.65,34042.43,2234.188114,75994425.87,44088
1.62558E+12,2021/7/6 14:00,BTC/USDT,34147.31,34250,33966.74,34139.48,1821.54332,62109373.39,42218
1.62558E+12,2021/7/6 13:00,BTC/USDT,34390.98,34516.38,33931,34147.31,3059.587283,104775696.1,71739
1.62557E+12,2021/7/6 12:00,BTC/USDT,34067.31,34448,33800.01,34387.55,4587.082371,156707730,79297
1.62557E+12,2021/7/6 11:00,BTC/USDT,33916.59,34282.87,33730,34067.31,3166.196563,107739382.4,55436
1.62557E+12,2021/7/6 10:00,BTC/USDT,34204.56,34217.84,33773.53,33916.6,3628.690525,123118310.3,61363
1.62556E+12,2021/7/6 09:00,BTC/USDT,34985.77,35012.74,34030.01,34204.56,5674.404275,195052613.7,98392
1.62556E+12,2021/7/6 08:00,BTC/USDT,34874.85,35118.88,34714.9,34985.78,2807.041504,97952124.49,51497
1.62555E+12,2021/7/6 07:00,BTC/USDT,34675.89,34959.73,34675.89,34874.85,2015.359457,70096783.6,42538
1.62555E+12,2021/7/6 06:00,BTC/USDT,34793.39,34821.6,34637.93,34676.02,1505.880864,52292726.28,36687
1.62555E+12,2021/7/6 05:00,BTC/USDT,34654.84,34933,34620,34793.39,2508.08642,87181152.38,49018
1.62554E+12,2021/7/6 04:00,BTC/USDT,33920.69,34811.17,33908.09,34654.08,5835.849134,201727648.5,93096
1.62554E+12,2021/7/6 03:00,BTC/USDT,33919.82,33970,33831.64,33920.69,966.505937,32773309.66,23037
1.62554E+12,2021/7/6 02:00,BTC/USDT,33768.95,33926.65,33700.37,33919.83,1182.652569,39978855.77,27481
1.62553E+12,2021/7/6 01:00,BTC/USDT,34042.89,34073.92,33761.44,33768.95,1338.985857,45401951.73,28858
1.62553E+12,2021/7/6 00:00,BTC/USDT,33690.15,34169.1,33634.76,34042.88,2141.809837,72775791.28,42376
1.62553E+12,2021/7/5 23:00,BTC/USDT,33964.35,34116.54,33670.01,33690.14,1516.573411,51410283.58,32064
1.62552E+12,2021/7/5 22:00,BTC/USDT,34148.98,34199,33950.75,33960.48,1327.852087,45234950.48,28671
1.62552E+12,2021/7/5 21:00,BTC/USDT,33842.18,34210,33840.95,34151.79,1488.43241,50698407.59,35633
1.62552E+12,2021/7/5 20:00,BTC/USDT,34117.98,34199.9,33724.88,33842.18,2604.75399,88389870.02,43397
1.62551E+12,2021/7/5 19:00,BTC/USDT,33982.03,34274.33,33982.02,34117.97,2057.821377,70221763.43,40691
1.62551E+12,2021/7/5 18:00,BTC/USDT,33695.78,34204.31,33695.78,33982.02,4593.012929,155926960.9,67342
1.6255E+12,2021/7/5 17:00,BTC/USDT,33646.27,33733.77,33125.55,33697.06,3446.00999,115230674.3,61687
1.6255E+12,2021/7/5 16:00,BTC/USDT,33585.89,33747.42,33541.34,33646.26,1407.746772,47370499.1,28620
1.6255E+12,2021/7/5 15:00,BTC/USDT,33690,33777,33470.03,33585.91,1571.118743,52845001.56,36507
1.62549E+12,2021/7/5 14:00,BTC/USDT,33607.89,33720,33540.67,33690,1981.395045,66662991.7,33468
1.62549E+12,2021/7/5 13:00,BTC/USDT,33468.11,33747.73,33440,33607.88,3057.040465,102788945.4,46702
1.62549E+12,2021/7/5 12:00,BTC/USDT,33379.96,33610,33301.22,33468.11,3393.341487,113687034.3,54352
1.62548E+12,2021/7/5 11:00,BTC/USDT,34477.18,34496.21,33300,33379.96,8355.644196,281936717.9,126357
1.62548E+12,2021/7/5 10:00,BTC/USDT,34316.68,34558.99,34285,34477.18,2204.396804,75905416.3,40883
1.62548E+12,2021/7/5 09:00,BTC/USDT,34262,34438.23,34226.83,34317.49,1505.691583,51709594.19,31333
1.62547E+12,2021/7/5 08:00,BTC/USDT,34257.37,34311,34108.61,34262,1481.570093,50694758.63,30024
1.62547E+12,2021/7/5 07:00,BTC/USDT,34311.99,34311.99,34055.66,34256.17,2028.979224,69341523.58,34119
1.62546E+12,2021/7/5 06:00,BTC/USDT,34347.2,34409.91,34214.63,34311.99,2159.396983,74081792.12,37246
1.62546E+12,2021/7/5 05:00,BTC/USDT,34200.15,34383.33,34066.49,34347.21,1982.48869,67840447.18,36332
1.62546E+12,2021/7/5 04:00,BTC/USDT,34351.25,34415.64,34000,34200.14,3963.985922,135672427.5,58520
1.62545E+12,2021/7/5 03:00,BTC/USDT,34439.99,34538.07,34180.18,34350.89,2440.500685,83870492.38,39079
