https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1636419600000,2021-11-09 01:00:00,BTC/USDT,67603.30000000,67639.80000000,67310.28000000,67508.40000000,1373.63361000,92671083.19405440,52685
1636416000000,2021-11-09 00:00:00,BTC/USDT,67525.82000000,67732.33000000,67015.20000000,67603.30000000,2403.93267000,162174807.78034470,104074
1636412400000,2021-11-08 23:00:00,BTC/USDT,66510.87000000,67789.00000000,66351.65000000,67525.83000000,5072.14583400,341397396.74724756,260504
1636408800000,2021-11-08 22:00:00,BTC/USDT,66121.62000000,66550.00000000,66064.06000000,66510.88000000,1100.79852000,73013942.54596840,49716
1636405200000,2021-11-08 21:00:00,BTC/USDT,66036.88000000,66429.84000000,65939.85000000,66121.63000000,1339.11971000,88718860.21726930,66586
1636401600000,2021-11-08 20:00:00,BTC/USDT,65835.01000000,66168.00000000,65500.00000000,66036.89000000,2084.89237000,137315811.17506200,82841
1636398000000,2021-11-08 19:00:00,BTC/USDT,65913.00000000,66095.19000000,65821.01000000,65835.01000000,1050.32387000,69272920.69052660,62333
1636394400000,2021-11-08 18:00:00,BTC/USDT,65969.05000000,66000.00000000,65743.17000000,65913.00000000,859.36260000,56617078.97560730,56314
1636390800000,2021-11-08 17:00:00,BTC/USDT,65932.45000000,66198.99000000,65805.11000000,65969.04000000,1191.15920000,78618302.34807290,62431
1636387200000,2021-11-08 16:00:00,BTC/USDT,66382.01000000,66538.53000000,65858.17000000,65932.46000000,1938.26098000,128229532.43641670,85574
1636383600000,2021-11-08 15:00:00,BTC/USDT,65328.01000000,66524.43000000,65261.13000000,66379.41000000,2498.52297000,164913223.51881020,106856
1636380000000,2021-11-08 14:00:00,BTC/USDT,65377.49000000,65549.00000000,65122.00000000,65326.06000000,1761.00843000,115119847.70953960,64843
1636376400000,2021-11-08 13:00:00,BTC/USDT,65794.58000000,65949.98000000,65288.00000000,65377.49000000,1880.84963000,123423687.78235250,89237
1636372800000,2021-11-08 12:00:00,BTC/USDT,66037.21000000,66160.00000000,65725.00000000,65794.58000000,1325.33341000,87327381.74966210,61686
1636369200000,2021-11-08 11:00:00,BTC/USDT,66021.55000000,66084.32000000,65750.00000000,66037.21000000,1272.55595000,83854373.33683390,57626
1636365600000,2021-11-08 10:00:00,BTC/USDT,66069.69000000,66151.73000000,65702.43000000,66021.54000000,1726.25257000,113808023.38416680,80870
1636362000000,2021-11-08 09:00:00,BTC/USDT,66232.00000000,66423.00000000,65994.25000000,66069.70000000,2655.78944000,175778728.23193880,93576
1636358400000,2021-11-08 08:00:00,BTC/USDT,65941.88000000,66287.75000000,65600.01000000,66232.00000000,2786.06095000,183483182.59232210,95654
1636354800000,2021-11-08 07:00:00,BTC/USDT,65928.81000000,66342.58000000,65588.60000000,65941.89000000,2348.68744000,154805942.12413980,108141
1636351200000,2021-11-08 06:00:00,BTC/USDT,65451.73000000,66150.02000000,65367.88000000,65928.80000000,2816.80962000,185560588.97032420,142302
1636347600000,2021-11-08 05:00:00,BTC/USDT,65168.20000000,65615.41000000,65093.01000000,65451.74000000,1800.55530000,117725544.66848730,75145
1636344000000,2021-11-08 04:00:00,BTC/USDT,65200.00000000,65357.00000000,65050.77000000,65168.20000000,1314.57002000,85742653.29606110,59570
1636340400000,2021-11-08 03:00:00,BTC/USDT,65078.11000000,65235.28000000,64966.27000000,65199.99000000,1563.65354000,101740549.79732510,63817
1636336800000,2021-11-08 02:00:00,BTC/USDT,65077.27000000,65329.11000000,65042.75000000,65078.12000000,1607.63976000,104797286.46829580,58342
1636333200000,2021-11-08 01:00:00,BTC/USDT,64999.68000000,65639.08000000,64937.32000000,65077.27000000,4420.86652000,288284176.09155940,157540
1636329600000,2021-11-08 00:00:00,BTC/USDT,63273.58000000,65040.96000000,63273.58000000,64999.68000000,8026.87592000,516167136.18631000,308077
1636326000000,2021-11-07 23:00:00,BTC/USDT,62824.99000000,63286.35000000,62742.43000000,63273.59000000,1048.26050000,66028530.64761880,44985
1636322400000,2021-11-07 22:00:00,BTC/USDT,62834.62000000,63029.08000000,62764.02000000,62824.98000000,1032.75143000,64963879.94853470,40353
1636318800000,2021-11-07 21:00:00,BTC/USDT,62654.00000000,63099.00000000,62643.86000000,62834.63000000,1778.53981000,111821810.96316560,70889
1636315200000,2021-11-07 20:00:00,BTC/USDT,62265.57000000,62800.00000000,62159.29000000,62653.99000000,1312.43258000,82022228.47668850,58930
1636311600000,2021-11-07 19:00:00,BTC/USDT,62435.84000000,62497.00000000,62120.68000000,62265.57000000,645.76614000,40258807.70331430,35861
1636308000000,2021-11-07 18:00:00,BTC/USDT,62445.01000000,62499.44000000,62080.47000000,62435.84000000,1188.97648000,74072560.54264230,54370
1636304400000,2021-11-07 17:00:00,BTC/USDT,62042.05000000,62478.00000000,62023.99000000,62445.01000000,1179.80905000,73408667.51760800,54459
1636300800000,2021-11-07 16:00:00,BTC/USDT,61938.00000000,62268.66000000,61931.68000000,62042.04000000,1391.78727000,86440592.39629970,51855
1636297200000,2021-11-07 15:00:00,BTC/USDT,61781.47000000,61989.48000000,61700.77000000,61938.01000000,703.13599000,43494800.00579680,45634
1636293600000,2021-11-07 14:00:00,BTC/USDT,61842.94000000,62050.00000000,61777.00000000,61781.47000000,817.10017000,50570859.77678080,44527
1636290000000,2021-11-07 13:00:00,BTC/USDT,61768.15000000,62137.00000000,61700.01000000,61842.94000000,903.51397000,55948602.63372240,40446
1636286400000,2021-11-07 12:00:00,BTC/USDT,61911.41000000,62133.24000000,61650.00000000,61768.14000000,1032.53104000,63922555.75369900,47902
1636282800000,2021-11-07 11:00:00,BTC/USDT,61923.82000000,61950.00000000,61576.35000000,61911.40000000,931.58079000,57538346.48586710,40509
1636279200000,2021-11-07 10:00:00,BTC/USDT,61970.75000000,62350.00000000,61792.20000000,61923.83000000,1494.74578000,92857662.05901960,57587
1636275600000,2021-11-07 09:00:00,BTC/USDT,61685.41000000,62026.64000000,61468.48000000,61970.75000000,1116.52804000,68928284.58454030,39211
1636272000000,2021-11-07 08:00:00,BTC/USDT,61759.87000000,61834.10000000,61619.00000000,61685.41000000,696.05551000,42947635.69364300,32135
1636268400000,2021-11-07 07:00:00,BTC/USDT,61814.87000000,61930.00000000,61700.02000000,61759.87000000,629.58305000,38919400.19808220,28249
1636264800000,2021-11-07 06:00:00,BTC/USDT,61941.29000000,62070.57000000,61769.23000000,61814.88000000,618.04501000,38276175.34661140,30236
1636261200000,2021-11-07 05:00:00,BTC/USDT,62182.54000000,62193.23000000,61911.37000000,61941.28000000,645.95707000,40071681.10655800,29399
1636257600000,2021-11-07 04:00:00,BTC/USDT,62133.03000000,62292.31000000,62107.98000000,62182.54000000,850.95580000,52926316.42845980,31659
1636254000000,2021-11-07 03:00:00,BTC/USDT,61912.99000000,62185.12000000,61904.89000000,62133.04000000,634.65489000,39370042.38694680,25815
1636250400000,2021-11-07 02:00:00,BTC/USDT,61849.99000000,62135.49000000,61743.44000000,61912.99000000,871.35812000,53933790.43721800,31959
1636246800000,2021-11-07 01:00:00,BTC/USDT,61920.19000000,62328.06000000,61782.05000000,61849.99000000,2479.14366000,153915764.29641240,79264
1636243200000,2021-11-07 00:00:00,BTC/USDT,61470.62000000,61920.20000000,61322.78000000,61920.19000000,1512.47615000,93105724.81054240,52395
1636239600000,2021-11-06 23:00:00,BTC/USDT,61361.41000000,61470.93000000,61281.00000000,61470.61000000,568.24059000,34872934.41459840,24289
1636236000000,2021-11-06 22:00:00,BTC/USDT,61386.25000000,61489.63000000,61305.54000000,61361.41000000,502.53325000,30860992.96821090,25656
1636232400000,2021-11-06 21:00:00,BTC/USDT,61146.27000000,61480.08000000,61138.89000000,61386.26000000,714.98328000,43867740.46007530,33648
1636228800000,2021-11-06 20:00:00,BTC/USDT,61175.41000000,61417.12000000,61099.01000000,61146.27000000,1195.69420000,73207465.93845540,46204
1636225200000,2021-11-06 19:00:00,BTC/USDT,60757.62000000,61186.08000000,60741.25000000,61175.40000000,942.00974000,57412561.96916540,39896
1636221600000,2021-11-06 18:00:00,BTC/USDT,60698.47000000,60842.82000000,60670.71000000,60757.61000000,576.06926000,35001366.99399610,28636
1636218000000,2021-11-06 17:00:00,BTC/USDT,60625.06000000,60876.78000000,60596.26000000,60698.46000000,728.84840000,44235491.81601380,32908
1636214400000,2021-11-06 16:00:00,BTC/USDT,60648.58000000,60839.80000000,60400.00000000,60625.06000000,882.31119000,53484012.75889270,37281
1636210800000,2021-11-06 15:00:00,BTC/USDT,60600.31000000,60756.84000000,60528.60000000,60648.59000000,836.21018000,50728318.04599700,36388
1636207200000,2021-11-06 14:00:00,BTC/USDT,60547.49000000,60744.66000000,60316.01000000,60600.31000000,1125.68937000,68139236.13031080,40029
1636203600000,2021-11-06 13:00:00,BTC/USDT,60264.34000000,60680.00000000,60241.65000000,60547.50000000,894.94370000,54097622.16790430,39087
1636200000000,2021-11-06 12:00:00,BTC/USDT,60327.47000000,60619.75000000,60050.00000000,60264.34000000,1949.13727000,117585343.96543650,61808
1636196400000,2021-11-06 11:00:00,BTC/USDT,60489.56000000,60622.14000000,60081.21000000,60327.47000000,2934.18460000,177050212.23119770,96110
1636192800000,2021-11-06 10:00:00,BTC/USDT,60922.16000000,61007.99000000,60445.78000000,60489.56000000,1909.93066000,115932485.36759300,61020
1636189200000,2021-11-06 09:00:00,BTC/USDT,61014.07000000,61160.05000000,60846.44000000,60922.15000000,647.67338000,39530474.35296700,29878
1636185600000,2021-11-06 08:00:00,BTC/USDT,60790.87000000,61350.00000000,60720.00000000,61014.07000000,1534.76320000,93769665.01977760,44265
1636182000000,2021-11-06 07:00:00,BTC/USDT,61250.00000000,61272.30000000,60511.01000000,60790.88000000,1828.41303000,111110332.50669480,58345
1636178400000,2021-11-06 06:00:00,BTC/USDT,61418.26000000,61560.49000000,61147.12000000,61249.99000000,935.62005000,57390268.62042190,32988
1636174800000,2021-11-06 05:00:00,BTC/USDT,61193.64000000,61479.00000000,61193.63000000,61418.25000000,852.22532000,52284927.76577700,30910
1636171200000,2021-11-06 04:00:00,BTC/USDT,61109.51000000,61280.23000000,60972.78000000,61193.63000000,697.98966000,42691966.63451060,28650
1636167600000,2021-11-06 03:00:00,BTC/USDT,60969.74000000,61150.00000000,60926.87000000,61109.52000000,651.32829000,39756798.59136710,28003
1636164000000,2021-11-06 02:00:00,BTC/USDT,61171.02000000,61220.89000000,60865.00000000,60969.74000000,796.48682000,48568923.37551910,32794
1636160400000,2021-11-06 01:00:00,BTC/USDT,61171.03000000,61277.77000000,60950.07000000,61171.04000000,990.87215000,60589835.95683000,36477
1636156800000,2021-11-06 00:00:00,BTC/USDT,60940.18000000,61277.77000000,60777.00000000,61171.04000000,894.41649000,54605965.50201600,40039
1636153200000,2021-11-05 23:00:00,BTC/USDT,61057.71000000,61093.49000000,60800.57000000,60937.12000000,634.65618000,38674330.16767750,29858
1636149600000,2021-11-05 22:00:00,BTC/USDT,61076.54000000,61324.10000000,60991.27000000,61057.71000000,708.14809000,43304635.17929980,32047
1636146000000,2021-11-05 21:00:00,BTC/USDT,60930.27000000,61200.00000000,60900.00000000,61076.55000000,925.89511000,56553730.45738430,39751
1636142400000,2021-11-05 20:00:00,BTC/USDT,61090.69000000,61095.82000000,60721.00000000,60930.26000000,1164.72516000,70889810.31899710,45828
1636138800000,2021-11-05 19:00:00,BTC/USDT,61195.58000000,61195.59000000,60814.78000000,61090.69000000,978.91701000,59742787.53576090,52866
1636135200000,2021-11-05 18:00:00,BTC/USDT,60971.37000000,61431.29000000,60906.38000000,61195.59000000,1162.82872000,71111620.85949870,57689
1636131600000,2021-11-05 17:00:00,BTC/USDT,60890.00000000,61100.00000000,60773.23000000,60971.37000000,1177.52868000,71726004.00004530,43582
1636128000000,2021-11-05 16:00:00,BTC/USDT,60782.99000000,61022.22000000,60730.00000000,60890.00000000,1463.76325000,89116883.25754620,55967
1636124400000,2021-11-05 15:00:00,BTC/USDT,61256.39000000,61325.00000000,60750.00000000,60782.17000000,2836.78311000,172963708.88118870,85579
1636120800000,2021-11-05 14:00:00,BTC/USDT,61773.25000000,61850.00000000,61199.73000000,61256.39000000,1411.49340000,86800488.74632810,60957
1636117200000,2021-11-05 13:00:00,BTC/USDT,61500.01000000,61928.37000000,61436.68000000,61773.25000000,1433.53684000,88380388.39551690,61717
1636113600000,2021-11-05 12:00:00,BTC/USDT,61259.63000000,61553.76000000,61153.52000000,61500.01000000,1668.85961000,102412739.59923910,55973
1636110000000,2021-11-05 11:00:00,BTC/USDT,61573.00000000,61839.95000000,61191.28000000,61259.63000000,1947.15429000,119694073.61341870,68823
1636106400000,2021-11-05 10:00:00,BTC/USDT,61698.64000000,61791.25000000,61445.55000000,61570.62000000,1391.08741000,85721223.31087530,59770
1636102800000,2021-11-05 09:00:00,BTC/USDT,62189.83000000,62229.45000000,61511.33000000,61698.19000000,1439.16238000,88976111.08749390,60599
1636099200000,2021-11-05 08:00:00,BTC/USDT,62128.70000000,62210.60000000,61951.27000000,62189.83000000,1160.57073000,72031300.94530240,49933
1636095600000,2021-11-05 07:00:00,BTC/USDT,62177.29000000,62487.94000000,62101.04000000,62128.71000000,923.81444000,57538709.09992380,44287
1636092000000,2021-11-05 06:00:00,BTC/USDT,62182.04000000,62595.72000000,62136.47000000,62177.30000000,1362.67142000,85009641.08580650,60589
1636088400000,2021-11-05 05:00:00,BTC/USDT,62088.02000000,62195.24000000,61880.88000000,62182.04000000,1057.69504000,65627336.53693490,37918
1636084800000,2021-11-05 04:00:00,BTC/USDT,62203.79000000,62375.00000000,62064.42000000,62088.02000000,1353.54411000,84152306.90795480,44791
1636081200000,2021-11-05 03:00:00,BTC/USDT,61624.99000000,62332.04000000,61624.99000000,62203.80000000,1556.07190000,96587269.47507000,56029
1636077600000,2021-11-05 02:00:00,BTC/USDT,61784.00000000,61930.85000000,61620.45000000,61624.99000000,1366.45302000,84422062.63600200,43047
1636074000000,2021-11-05 01:00:00,BTC/USDT,60873.96000000,61810.51000000,60846.79000000,61784.72000000,1281.06730000,78629174.76458400,46710
1636070400000,2021-11-05 00:00:00,BTC/USDT,61395.01000000,61489.99000000,60820.00000000,60873.95000000,1198.06029000,73280034.60853720,48764
1636066800000,2021-11-04 23:00:00,BTC/USDT,61139.33000000,61499.98000000,61083.86000000,61395.01000000,825.50760000,50626114.58325120,35675
1636063200000,2021-11-04 22:00:00,BTC/USDT,61347.94000000,61380.00000000,61000.00000000,61147.00000000,874.43511000,53526083.35263470,38941
1636059600000,2021-11-04 21:00:00,BTC/USDT,61319.54000000,61448.99000000,61135.55000000,61347.93000000,687.28262000,42152053.11846760,40328
1636056000000,2021-11-04 20:00:00,BTC/USDT,61249.33000000,61530.27000000,61062.66000000,61319.54000000,992.69993000,60850565.54616250,45458
1636052400000,2021-11-04 19:00:00,BTC/USDT,60732.34000000,61285.71000000,60677.01000000,61249.34000000,1171.67710000,71531740.44949210,50436
1636048800000,2021-11-04 18:00:00,BTC/USDT,60864.78000000,61376.02000000,60723.00000000,60739.25000000,1537.30877000,93900153.09113510,62277
1636045200000,2021-11-04 17:00:00,BTC/USDT,61166.03000000,61258.12000000,60738.65000000,60864.78000000,1458.37872000,88963605.03006330,61674
1636041600000,2021-11-04 16:00:00,BTC/USDT,61035.01000000,61306.60000000,60819.14000000,61166.04000000,2202.93484000,134540383.84290840,77727
1636038000000,2021-11-04 15:00:00,BTC/USDT,61757.96000000,61821.19000000,60775.00000000,61035.01000000,3764.06888000,230165956.09585060,128355
1636034400000,2021-11-04 14:00:00,BTC/USDT,62092.00000000,62370.00000000,61646.52000000,61757.95000000,1613.13693000,100187824.75604670,77501
1636030800000,2021-11-04 13:00:00,BTC/USDT,61865.06000000,62194.00000000,61544.29000000,62092.01000000,2150.63762000,133015942.84815710,68410
1636027200000,2021-11-04 12:00:00,BTC/USDT,61447.23000000,61875.43000000,61313.39000000,61865.06000000,1410.78717000,86889569.43568150,54724
1636023600000,2021-11-04 11:00:00,BTC/USDT,61894.81000000,61966.29000000,61230.66000000,61447.22000000,1729.55311000,106483616.91882010,62325
1636020000000,2021-11-04 10:00:00,BTC/USDT,61789.81000000,61962.02000000,61610.12000000,61894.81000000,1185.88732000,73270507.56115260,41747
1636016400000,2021-11-04 09:00:00,BTC/USDT,61610.76000000,61835.70000000,61245.57000000,61789.80000000,1671.61972000,102858396.76360130,56309
1636012800000,2021-11-04 08:00:00,BTC/USDT,61853.78000000,62325.75000000,61565.00000000,61610.77000000,2420.53342000,149750889.46480070,78476
1636009200000,2021-11-04 07:00:00,BTC/USDT,62445.42000000,62600.00000000,61819.51000000,61853.79000000,1774.95310000,110366452.89429830,64446
1636005600000,2021-11-04 06:00:00,BTC/USDT,62376.82000000,62645.63000000,62300.00000000,62445.41000000,1333.02033000,83240336.12437060,44455
1636002000000,2021-11-04 05:00:00,BTC/USDT,62674.95000000,62756.62000000,62324.98000000,62376.82000000,850.97553000,53198096.16719340,36269
1635998400000,2021-11-04 04:00:00,BTC/USDT,62420.00000000,62826.95000000,62402.61000000,62674.95000000,1077.44702000,67521766.31188870,37068
1635994800000,2021-11-04 03:00:00,BTC/USDT,62540.99000000,62588.52000000,62260.00000000,62420.00000000,994.67357000,62095128.15014710,36945
1635991200000,2021-11-04 02:00:00,BTC/USDT,62331.95000000,62558.89000000,62178.00000000,62541.00000000,1373.11324000,85658827.11943000,44612
1635987600000,2021-11-04 01:00:00,BTC/USDT,62829.56000000,62845.20000000,62254.01000000,62331.96000000,1713.93066000,107105848.93311110,55680
1635984000000,2021-11-04 00:00:00,BTC/USDT,62896.49000000,63086.31000000,62723.52000000,62829.56000000,1116.37083000,70238168.14587600,46243
1635980400000,2021-11-03 23:00:00,BTC/USDT,62794.49000000,63091.88000000,62767.00000000,62896.48000000,915.65677000,57602861.52436540,38027
1635976800000,2021-11-03 22:00:00,BTC/USDT,63110.55000000,63182.59000000,62555.00000000,62794.49000000,1221.60870000,76823306.71446800,47057
1635973200000,2021-11-03 21:00:00,BTC/USDT,62719.88000000,63200.00000000,62714.11000000,63107.71000000,1294.17375000,81478555.44924620,61035
1635969600000,2021-11-03 20:00:00,BTC/USDT,62799.99000000,63032.43000000,62700.00000000,62724.00000000,1421.76546000,89318552.55845500,62814
1635966000000,2021-11-03 19:00:00,BTC/USDT,63149.05000000,63333.00000000,62792.93000000,62800.00000000,1853.25319000,116880474.26099510,70154
1635962400000,2021-11-03 18:00:00,BTC/USDT,62471.91000000,63199.89000000,60382.76000000,63149.04000000,6696.73150000,414720832.89760540,214675
1635958800000,2021-11-03 17:00:00,BTC/USDT,62136.52000000,62669.49000000,62063.00000000,62471.00000000,1464.36901000,91379927.18306080,51369
1635955200000,2021-11-03 16:00:00,BTC/USDT,62189.99000000,62565.23000000,61969.69000000,62135.76000000,1842.94189000,114761860.42538660,64612
1635951600000,2021-11-03 15:00:00,BTC/USDT,61961.07000000,62222.00000000,61713.62000000,62190.00000000,1663.93310000,103131181.28172160,57499
1635948000000,2021-11-03 14:00:00,BTC/USDT,61821.07000000,62098.78000000,61579.57000000,61961.08000000,2079.08118000,128673536.49036390,75326
1635944400000,2021-11-03 13:00:00,BTC/USDT,62470.01000000,62677.81000000,61645.00000000,61821.07000000,3450.90733000,214426400.07167560,112206
1635940800000,2021-11-03 12:00:00,BTC/USDT,63107.29000000,63133.99000000,62226.19000000,62470.01000000,3117.32263000,195243055.24920800,110293
1635937200000,2021-11-03 11:00:00,BTC/USDT,63116.80000000,63200.00000000,62910.21000000,63108.43000000,1351.77338000,85247764.03554070,52618
1635933600000,2021-11-03 10:00:00,BTC/USDT,63284.12000000,63399.00000000,63090.68000000,63116.80000000,1282.05837000,81049418.84812450,54322
1635930000000,2021-11-03 09:00:00,BTC/USDT,62970.23000000,63350.01000000,62872.94000000,63284.12000000,1324.44915000,83612311.41827110,51759
1635926400000,2021-11-03 08:00:00,BTC/USDT,63394.62000000,63399.71000000,62894.35000000,62970.23000000,1408.22986000,88800877.47264970,53431
1635922800000,2021-11-03 07:00:00,BTC/USDT,62815.77000000,63500.00000000,62770.67000000,63394.63000000,1488.91895000,93878367.28414980,54422
1635919200000,2021-11-03 06:00:00,BTC/USDT,63038.04000000,63118.57000000,62801.57000000,62815.76000000,1294.04811000,81468887.90855190,45457
1635915600000,2021-11-03 05:00:00,BTC/USDT,62762.40000000,63198.19000000,62746.65000000,63038.04000000,1365.25921000,86024079.77295040,48384
1635912000000,2021-11-03 04:00:00,BTC/USDT,63210.40000000,63210.40000000,62728.00000000,62762.40000000,1361.82320000,85704186.53177490,52332
1635908400000,2021-11-03 03:00:00,BTC/USDT,63159.88000000,63240.00000000,62928.88000000,63210.41000000,1082.23992000,68265685.86016310,42366
1635904800000,2021-11-03 02:00:00,BTC/USDT,63129.80000000,63216.93000000,62722.40000000,63159.88000000,1275.47959000,80310822.99424830,49795
1635901200000,2021-11-03 01:00:00,BTC/USDT,63489.02000000,63490.72000000,62987.63000000,63129.81000000,1456.97496000,92092930.02997080,62834
1635897600000,2021-11-03 00:00:00,BTC/USDT,63220.57000000,63500.00000000,62857.02000000,63489.02000000,1623.09128000,102493624.20341210,69138
1635894000000,2021-11-02 23:00:00,BTC/USDT,62928.65000000,63242.47000000,62584.50000000,63219.99000000,2025.94438000,127423358.49781150,78379
1635890400000,2021-11-02 22:00:00,BTC/USDT,62999.95000000,63159.00000000,62901.02000000,62928.65000000,1229.63434000,77469767.06247580,60827
1635886800000,2021-11-02 21:00:00,BTC/USDT,63096.47000000,63187.01000000,62901.00000000,62999.95000000,1258.06293000,79303531.44100300,75352
1635883200000,2021-11-02 20:00:00,BTC/USDT,63576.05000000,63610.00000000,63040.02000000,63096.48000000,1381.64375000,87313370.83811630,56079
1635879600000,2021-11-02 19:00:00,BTC/USDT,63250.01000000,63670.97000000,63223.88000000,63576.05000000,1207.13346000,76565796.88190560,58629
1635876000000,2021-11-02 18:00:00,BTC/USDT,63448.66000000,63514.17000000,63195.61000000,63250.01000000,1532.33896000,97075248.00149190,64359
1635872400000,2021-11-02 17:00:00,BTC/USDT,63656.07000000,63759.97000000,63402.00000000,63448.67000000,1516.11114000,96388140.67886990,72989
1635868800000,2021-11-02 16:00:00,BTC/USDT,64018.74000000,64267.36000000,63600.00000000,63656.06000000,2737.21587000,174834170.64028490,100321
1635865200000,2021-11-02 15:00:00,BTC/USDT,63335.29000000,64270.00000000,63312.68000000,64018.73000000,4042.11298000,257923499.67032670,148304
1635861600000,2021-11-02 14:00:00,BTC/USDT,63393.55000000,63902.00000000,62998.00000000,63335.29000000,2737.85374000,173627469.77187780,126968
1635858000000,2021-11-02 13:00:00,BTC/USDT,62998.31000000,63474.00000000,62998.31000000,63393.54000000,1479.94749000,93553184.24364590,74004
1635854400000,2021-11-02 12:00:00,BTC/USDT,62913.30000000,63300.01000000,62881.46000000,62998.32000000,1860.75429000,117480698.53592910,73688
1635850800000,2021-11-02 11:00:00,BTC/USDT,63198.94000000,63350.00000000,62901.22000000,62913.30000000,1606.22740000,101461301.56148030,65931
1635847200000,2021-11-02 10:00:00,BTC/USDT,63050.63000000,63597.80000000,62990.01000000,63198.93000000,4313.74934000,272989348.27197950,161156
1635843600000,2021-11-02 09:00:00,BTC/USDT,61565.34000000,63178.00000000,61494.10000000,63050.62000000,5426.17021000,339127746.97853900,188673
1635840000000,2021-11-02 08:00:00,BTC/USDT,61521.13000000,61829.94000000,61356.45000000,61565.34000000,1330.02046000,81881081.77622080,43570
1635836400000,2021-11-02 07:00:00,BTC/USDT,61768.29000000,61800.00000000,61485.00000000,61521.13000000,1143.07849000,70462123.57726070,42853
1635832800000,2021-11-02 06:00:00,BTC/USDT,61754.25000000,61824.66000000,61544.88000000,61769.71000000,1140.93379000,70367042.58177670,48998
1635829200000,2021-11-02 05:00:00,BTC/USDT,61412.01000000,61788.69000000,61276.18000000,61754.24000000,1427.98836000,87841646.76353710,47614
1635825600000,2021-11-02 04:00:00,BTC/USDT,61074.50000000,61533.00000000,61053.21000000,61412.01000000,1172.02844000,71915087.03109920,40849
1635822000000,2021-11-02 03:00:00,BTC/USDT,60909.42000000,61139.00000000,60770.82000000,61074.50000000,753.33710000,45918957.49391360,31094
1635818400000,2021-11-02 02:00:00,BTC/USDT,61320.00000000,61425.47000000,60835.50000000,60909.42000000,1218.85949000,74484889.18524440,58999
1635814800000,2021-11-02 01:00:00,BTC/USDT,60943.91000000,61566.00000000,60742.83000000,61320.00000000,1700.70912000,104086995.01931090,58656
1635811200000,2021-11-02 00:00:00,BTC/USDT,60911.12000000,61399.00000000,60624.68000000,60943.92000000,2126.42857000,129726581.89654940,80070
1635807600000,2021-11-01 23:00:00,BTC/USDT,61085.91000000,61192.54000000,60883.03000000,60911.11000000,1000.83905000,61133364.95258440,31729
1635804000000,2021-11-01 22:00:00,BTC/USDT,60729.92000000,61181.39000000,60700.01000000,61085.90000000,1008.48167000,61507856.83524460,40483
1635800400000,2021-11-01 21:00:00,BTC/USDT,60687.89000000,60899.29000000,60411.00000000,60732.47000000,1048.51530000,63566572.46018770,47481
1635796800000,2021-11-01 20:00:00,BTC/USDT,61435.97000000,61454.76000000,60567.02000000,60686.13000000,1735.23352000,105714974.11760230,59809
1635793200000,2021-11-01 19:00:00,BTC/USDT,60555.01000000,61462.80000000,60322.67000000,61435.98000000,1867.86874000,113780062.59637750,72635
1635789600000,2021-11-01 18:00:00,BTC/USDT,60765.26000000,60820.00000000,60511.01000000,60555.01000000,1202.06652000,72891256.71076510,51774
1635786000000,2021-11-01 17:00:00,BTC/USDT,61034.82000000,61083.62000000,60720.00000000,60765.26000000,1583.61484000,96397228.77746880,62702
1635782400000,2021-11-01 16:00:00,BTC/USDT,61550.88000000,61571.46000000,61021.00000000,61034.83000000,1530.54380000,93769637.82765270,70607
1635778800000,2021-11-01 15:00:00,BTC/USDT,61454.24000000,61611.28000000,61398.14000000,61550.89000000,1044.50889000,64236627.67203200,46334
1635775200000,2021-11-01 14:00:00,BTC/USDT,61945.09000000,61997.12000000,61300.01000000,61454.25000000,1770.74721000,109156685.72688660,63839
1635771600000,2021-11-01 13:00:00,BTC/USDT,61842.66000000,62047.85000000,61700.00000000,61945.09000000,1625.65186000,100582217.92468120,55241
1635768000000,2021-11-01 12:00:00,BTC/USDT,61808.00000000,62190.00000000,61600.00000000,61842.67000000,2392.39038000,148106813.82567970,67303
1635764400000,2021-11-01 11:00:00,BTC/USDT,62249.92000000,62436.87000000,61770.00000000,61807.99000000,2059.48952000,127937845.21180530,67819
1635760800000,2021-11-01 10:00:00,BTC/USDT,61950.45000000,62273.27000000,61885.89000000,62249.92000000,1587.99662000,98538098.04145590,56894
1635757200000,2021-11-01 09:00:00,BTC/USDT,61902.42000000,62205.66000000,61817.12000000,61950.45000000,1865.52360000,115738199.78933680,57571
1635753600000,2021-11-01 08:00:00,BTC/USDT,62176.29000000,62437.74000000,61630.18000000,61902.42000000,2376.09917000,147494336.52620890,75167
1635750000000,2021-11-01 07:00:00,BTC/USDT,60741.76000000,62298.00000000,60732.07000000,62178.31000000,5061.06921000,313150033.56808600,131883
1635746400000,2021-11-01 06:00:00,BTC/USDT,60618.00000000,60933.95000000,60284.00000000,60741.76000000,1343.15460000,81452855.81621910,42866
1635742800000,2021-11-01 05:00:00,BTC/USDT,60501.62000000,60857.94000000,60442.00000000,60618.00000000,1092.61492000,66277119.64221900,40115
1635739200000,2021-11-01 04:00:00,BTC/USDT,59915.12000000,60736.98000000,59405.00000000,60501.62000000,2705.58541000,162640429.28518600,77840
1635735600000,2021-11-01 03:00:00,BTC/USDT,60547.01000000,60623.00000000,59700.00000000,59922.98000000,2194.08802000,132042620.46461170,58424
