pubDateTime,title
2021-11-09 08:01:05,BlockFi 與私募投資公司 Neuberger Berman 合作向美 SEC 申請推出比特幣現貨 ETF
2021-11-09 07:30:20,比特幣突破 6.7 萬 USDT 關口，創歷史新高
2021-11-09 04:00:45,BlockFi向SEC申請推出現貨比特幣ETF
2021-11-08 21:30:19,比特大陸將推出新型比特幣礦機 S19XP，算力可達 150TH/s
2021-11-08 21:30:14,"摩根大通分析師：比特幣因抗通膨能力吸引投資者，長期目標可達146,000美元"
2021-11-08 21:30:12,比特大陸將推出新型比特幣礦機S19XP，算力可達150TH/s
2021-11-08 21:00:13,金融科技公司Mogo為企業推出加拿大首個氣候積極型比特幣獎勵計劃
2021-11-08 19:09:10,比特幣、以太幣帶頭 加密貨幣總市值衝破3兆美元
2021-11-08 18:30:21,上市礦企 Argo Blockchain 10 月份共開採出 167 枚比特幣
2021-11-08 16:00:32,Argo Blockchain在10月份總共挖礦167個比特幣
2021-11-08 15:30:23,距離比特幣Taproot 軟分叉升級還有6天
2021-11-08 15:20:35,專家：以太幣有望明年中旬取代比特幣 成第一大加密貨幣
2021-11-08 14:30:49,Rahul Rai：在2022年年中之前，以太坊的市值將超過比特幣
2021-11-08 14:20:10,多位專家看好近期比特幣走勢 量化分析師：目前來到起漲點
2021-11-08 14:00:46,比特幣行情睽違2週半後衝高 以太幣站上歷史高點
2021-11-08 13:00:22,10月27日至11月2日CME比特幣期貨未平倉總量自16671張跌至13512張
2021-11-08 11:00:51,Genesis：整個市場對比特幣的需求在Q3開始消退
2021-11-08 10:30:27,加拿大央行行長：不認爲比特幣是一種數字貨幣，因其缺乏交易屬性
2021-11-08 09:30:43,加拿大央行行長：比特幣不是數位貨幣
2021-11-07 22:30:37,距離比特幣Taproot升級還有1000個區塊
2021-11-07 21:30:17,PlanB：比特幣長期勢頭正在快速上升
2021-11-07 18:30:20,報告：Square 第第三季比特幣收入為18.2 億美元
2021-11-07 12:00:44,數據：比特幣閃電網絡的通道數量已突破 8 萬個，近 30 天增長 6.6%
2021-11-07 08:00:24,Michael Saylor回復馬斯克：可以考慮將TSLA的資產負債錶轉換為比特幣，併購買250億美元的BTC
2021-11-07 06:30:35,MicroStrategy創始人：比特幣會永遠上漲
2021-11-06 22:30:49,摩根大通：以太坊的表現將繼續優於比特幣，但兩者價值都被高估
2021-11-06 21:30:24,加拿大資產管理巨頭IGM Financial考慮明年推出比特幣和以太坊產品
2021-11-06 18:30:24,Ran Neuner：比特幣極端主義者對山寨幣的反應與傳統主義者最初對比特幣的反應相同
2021-11-06 17:30:35,數據：比特幣閃電網路的通道數量已突破8萬個
2021-11-06 17:00:53,納瓦霍人使用清潔能源進行比特幣挖礦
2021-11-06 15:00:28,數據：比特幣錨定幣流通量突破30萬枚，WBTC占比近80%
2021-11-06 11:30:42,數據：比特幣錨定幣流通量突破 30 萬枚，WBTC 佔比近 80%
2021-11-06 08:00:50,USDT占比特幣交易比重約為58.88%
2021-11-05 21:00:54,Phunware以620萬美元現金購買100枚比特幣
2021-11-05 21:00:50,移動軟件公司 Phunware 以約 620 萬美元購買 100 枚比特幣，每枚比特幣平均價格約爲 62030 美元
2021-11-05 20:00:34,美國老牌超市Kroger：今年節假日期間將接受比特幣現金
2021-11-05 20:00:33,美國老牌超市Kroger發言人：Kroger節假日將接受比特幣的新聞稿為不實消息
2021-11-05 16:00:21,柴犬幣單日暴跌近20% 分析師：若巨鯨拋售其價格可能歸零
2021-11-05 15:30:18,嘉楠科技就芯片和硬件侵犯專利，對比特幣礦機制造商安高盟芯片設計合作伙伴發起訴訟
2021-11-05 12:30:16,量化交易公司 TRC 與 Solana 生態預言機 Pyth 合作，TRC 將爲後者提供實時比特幣價格數據
2021-11-05 11:30:38,投行 Jefferies 全球股票策略主管在其基金投資組合中將比特幣持倉佔比從 5% 調升至 10%
2021-11-05 10:30:15,Jefferies 全球股票策略主管建議投資者增加比特幣的持倉同時減少黃金的持倉，銀行應該關注區塊鏈技術
2021-11-05 09:00:15,紐約市長：上任後的前三筆薪水將以比特幣的形式支付
2021-11-05 09:00:12,Square 第三季度在 Cash App 中與比特幣相關的收入爲 18.2 億美元，環比下降 33%
2021-11-05 06:00:54,推特公司CEO：公司不打算在比特幣買賣之外拓展加密貨幣領域
2021-11-05 05:30:44,Cash App第第三季比特幣收入達18.2億美元
2021-11-05 03:30:26,傑富瑞旗下亞洲投資組合增加5%的比特幣敞口
2021-11-05 02:00:42,紐約市當選市長：將接受以比特幣的形式支付工資
2021-11-04 23:30:15,全球最大播客主Joe Rogan對比特幣立場轉變：已接受一筆價值10萬美元的BTC付款
2021-11-04 21:30:31,MicroStrategy CEO：承認比特幣是最重要的財產
2021-11-04 21:00:43,消息人士：比特幣礦企 Bitfury 已聘請前幣安美國首席執行官 Brian Brooks 爲新 CEO
2021-11-04 18:00:30,數據：每日活躍比特幣地址已連續 5 天保持在 100 萬以上
2021-11-04 15:30:26,數據：每日活躍比特幣地址連續5天保持在100萬以上
2021-11-04 13:30:24,小摩重申比特幣14.5萬美元長期目標價 前提是波動性要降
2021-11-04 12:31:05,印度支付企業Paytm：如果合規的話，會嘗試使用比特幣進行公開募股
2021-11-04 11:00:25,摩根大通重申比特幣14.6萬美元長期目標價：明年有望到一半
2021-11-04 10:30:12,美國 SEC 就將灰度比特幣基金轉換爲比特幣現貨 ETF 基金徵求意見
2021-11-04 10:00:07,薩爾瓦多總統宣佈將利用該國比特幣盈餘建立一批「比特幣學校」
2021-11-04 08:30:10,兩位美國國會議員呼籲 SEC 批准基於比特幣現貨的 ETF
2021-11-04 06:52:57,美國眾議員呼籲SEC主席批准現貨比特幣ETF
2021-11-03 23:46:12,全球供應鏈危機正擾亂對美國比特幣礦業公司的出貨量
2021-11-03 22:30:25,距離比特幣Taproot升級還有約10天
2021-11-03 22:30:22,比特幣市值約達到騰訊的兩倍
2021-11-03 21:14:55,「以太坊殺手」Solana創歷史新高 年初以來上漲12246%
2021-11-03 21:00:49,Riot Blockchain：公司持有約3995枚比特幣，全部由挖礦業務生產
2021-11-03 20:00:50,英國當局沒收絲綢之路管理員Thomas White價值667000美元的比特幣
2021-11-03 18:30:31,紐約證券交易所Arca向SEC提交文件以上市Bitwise比特幣ETP信託
2021-11-03 18:00:41,槓桿 ETF 提供商 Direxion 已撤回其以做空爲盈利手段的比特幣期貨 ETF 基金的申請
2021-11-03 17:00:23,Direxion撤回推出做空比特幣期貨ETF的申請
2021-11-03 16:30:27,美國現任參議員：比特幣將繼續存在，但其他方面仍不確定
2021-11-03 14:30:44,高盛：如果以太幣仍隨通膨預期上漲 年底前將衝上8000美元
2021-11-03 13:00:20,亞當斯當選紐約市長，此前承諾要讓紐約要成比特幣中心
2021-11-03 10:00:50,Coinbase將其比特幣抵押貸款上限從10萬美元提升至100萬美元
2021-11-03 10:00:12,加密礦企 Marathon 數據：10 月共挖的比特幣 417.7 枚，目前算力約 2.96EH/s
2021-11-03 09:30:25,Coinbase 將其比特幣抵押貸款上限從 10 萬美元提升至 100 萬美元
2021-11-03 09:00:17,觀點：以太坊期貨ETF獲批或早於比特幣現貨ETF
2021-11-03 08:30:13,James Seyffart：AdvisorShares將比特幣期貨ETF發布推遲至11月19日
2021-11-03 08:30:11,邁阿密市市長宣稱其下一份工資將 100% 接受比特幣支付
2021-11-03 07:00:43,Marathon Digital現持有超4.57億美元的比特幣
2021-11-03 07:00:36,摩根大通：比特幣的公允價值為3.5萬美元
2021-11-03 02:00:25,美國邁阿密市長：計劃以比特幣形式獲得下次的薪水
2021-11-03 01:50:38,以太幣價格再創新高 突破4500美元
2021-11-03 01:00:14,老撾財政部長：老撾有望在2022年通過比特幣挖礦賺取1.93億美元
2021-11-03 00:00:39,美國印第安納州STAR Bank通過NYDIG為用戶提供比特幣服務
2021-11-02 23:00:26,美國參議員Cynthia Lummis：比特幣將繼續存在，而並非所有其他加密貨幣都如此
2021-11-02 22:30:41,數據：比特幣挖礦收入躍升至有史以來第二高水平，10月份達到17.2億美元
2021-11-02 22:30:40,薩爾瓦多將用比特幣收益建設20座學校
2021-11-02 21:30:24,比特幣礦企 Compass Mining 將在加拿大新建 140 MW 的比特幣挖礦設施
2021-11-02 21:00:47,美 SEC 將 Valkyrie 比特幣 ETF 的審批截止日期延後至 2022 年 1 月 7 日
2021-11-02 20:30:19,Compass宣布在加拿大新建140 MW比特幣挖礦設施
2021-11-02 20:00:33,美國SEC將Valkyrie比特幣ETF的決定期限延長至2022年
2021-11-02 17:30:27,BitMEX已購買價值10萬美元的7110噸碳排放額度，以抵消自身比特幣交易造成的碳排放
2021-11-02 17:30:22,BitMEX 已購買價值 10 萬美元的 7110 噸碳排放額度，以抵消自身比特幣交易造成的碳排放
2021-11-02 15:20:35,MicroStrategy執行長：比特幣永遠會上漲 將繼續買買買
2021-11-02 14:30:23,Coinbase一用戶在加密騙局中損失200枚比特幣
2021-11-02 12:00:22,薩爾瓦多比特幣信託基金現已增值400萬美元
2021-11-02 11:30:52,首隻比特幣ETF上市兩周突破23億美元
2021-11-02 11:00:44,比特幣礦企 Genesis Digital Assets 在德克薩斯州建立新的自託管比特幣挖礦數據中心
2021-11-02 09:30:47,礦企 Argo Blockchain 三季報：該季度收入 2600 萬美元，季度末共有比特幣 1836 枚
2021-11-02 09:30:46,數據：10月比特幣礦工收入達17.2億美元，98.38%收入來自於區塊獎勵
2021-11-02 09:24:49,異業合作！漢堡王攜手Robinhood平台 App點餐抽比特幣
2021-11-02 09:00:30,數據：10 月比特幣礦工收入達 17.2 億美元，98.38% 收入來自於區塊獎勵
2021-11-02 06:30:37,NFL巨星Aaron Rodgersy通過與Cash App合作收取比特幣形式薪水
2021-11-02 02:00:40,Genesis Digital在德克薩斯州建立300兆瓦的比特幣挖礦設施
2021-11-02 01:07:40,臉書改名Meta後 元宇宙概念加密貨幣「Mana」暴漲成幣圈黑馬
2021-11-02 00:00:43,特斯拉市值超越比特幣
2021-11-02 00:00:41,Atlas與Core Scientific簽署100兆瓦的比特幣挖礦協議以擴大其美國挖礦業務
2021-11-02 00:00:37,比特幣礦工10月收入創歷史第二高
2021-11-01 23:30:28,漢堡王美國與 Robinhood 合作推出超 140 萬美元的漢堡王會員抽獎活動，獎品包括比特幣、以太坊與狗狗幣
2021-11-01 22:30:23,加拿大金融技術公司LQwD FinTech購買450萬加元的比特幣
2021-11-01 21:30:38,比特幣礦企 Fortress 購買 4500 臺 S19j Pro 螞蟻礦機，部署後算力將升至 645PH/s
2021-11-01 21:00:17,阿根廷期貨交易所Matba Rofex向監管機構提交提案申請推出比特幣期貨
2021-11-01 20:03:00,〈美股盤前要聞〉美將公布10月製造業PMI 美股期貨上升
2021-11-01 19:31:07,數據：比特幣挖礦難度上調 7.85% 至 21.66T
2021-11-01 19:30:54,Bitfarms：在10月比特幣產量環比增長12.5%
2021-11-01 19:30:50,"Fortress Technologies宣布購買4,500台Bitmain Antminer S19j Pro比特幣礦機"
2021-11-01 18:42:24,10月價格預測僅3%誤差 Plan B重申：比特幣12月將達到13.5萬美元
2021-11-01 16:30:29,首隻比特幣期貨ETF持有總資金規模超23億美金
2021-11-01 16:03:33,資深人士：比特幣都能飆破6萬美元 正說明通膨嚴重
2021-11-01 16:00:35,加密分析師：10萬美元可能會成為比特幣價格的巨大阻力位
2021-11-01 15:00:11,當前中心化交易平台內比特幣存量達3年來最低水平
2021-11-01 13:30:30,分析：比特幣挖礦行業為德克薩斯州羅克代爾帶來新活力
2021-11-01 12:49:17,〈楊金龍立院備詢〉價格劇烈 比特幣被界定為風險性商品非支付工具
2021-11-01 11:30:37,《富爸爸窮爸爸》作者：美國在大崩盤後將陷入蕭條，推薦購買比特幣
2021-11-01 11:00:32,Ten31風險基金為紀念比特幣白皮書發表13周年而成立
2021-11-01 11:00:29,Plan B預測：比特幣價格12月將達到13.5萬美元
2021-11-01 10:46:40,〈金管會備詢〉比特幣暴漲暴跌 黃天牧：投資人要自己承擔風險
2021-11-01 10:00:39,風投專家彼得蒂爾：通膨不是暫時，比特幣上漲就是證明
2021-11-01 10:00:35,數據：比特幣難度上調至21.66T，連續八次上調
2021-11-01 08:00:29,Gartner：第三季「勒索軟體即服務」和比特幣支付需求導致攻擊激增
2021-11-01 02:00:19,"數字支付公司Mogo打造了第一個正式的 ""綠色 ""版本的比特幣"
2021-10-31 23:00:27,eToro CEO Yoni Assia：比特幣到50萬美元需要一點時間
2021-10-31 22:30:10,Kraken報告：比特幣礦工繼續保持他們的比特幣持有量
2021-10-31 22:00:45,比特幣極端主義者：衍生品不會影響比特幣的向上價格偏向
2021-10-31 21:00:50,摩根溪創始人和推特首席執行官均發布推紀念比特幣白皮書發布13周年
2021-10-31 17:30:44,蘋果聯合創始人Steve Wozniak：比特幣具有數學上的純粹性和可靠的格式
2021-10-31 17:00:18,"比特幣白皮書發布13周年：BTC漲幅已達7,749,999,900%"
2021-10-31 11:30:14,比特幣當前全網未確認交易數量為3272筆
2021-10-31 10:30:49,Glassnode：比特幣ETF推動芝商所BTC期貨未平倉合約和交易量均創新高
2021-10-30 20:00:25,一名達拉斯獨行俠隊球迷在NBA挑戰活動中贏得10萬美元的比特幣
2021-10-30 15:30:35,Coinbase將SHIB列入APP簡介中，與比特幣和以太坊並列
2021-10-30 13:04:42,不是萬靈丹！Phunware接受比特幣付費 股價仍重挫10%以上
2021-10-30 12:00:36,加密資產管理機構 Valkyrie 向美 SEC 撤回 1.25 倍槓桿比特幣期貨 ETF 申請
2021-10-30 11:30:27,數百個薩爾瓦多公民的比特幣錢包身份被盜
2021-10-30 10:30:23,Microstrategy CEO Michael Saylor個人持有的比特幣目前價值11億美元
2021-10-30 09:30:44,比特幣礦企 Rhodium Enterprises 向美 SEC 提交 IPO 申請，擬籌資 1 億美元
2021-10-30 07:01:03,Valkyrie撤回其槓桿比特幣期貨ETF申請
2021-10-30 07:01:02,身份竊賊利用他人身份資訊進入Chivo錢包並領取薩爾瓦多政府提供的比特幣獎勵
2021-10-30 06:30:34,CME比特幣期貨11月合約收報63010美元
2021-10-30 05:30:31,比特幣礦商Rhodium計劃在IPO中籌集至多1億美元
2021-10-29 23:30:22,知情人士：NYDIG斥資3億美元收購英國比特幣初創公司Bottlepay
2021-10-29 23:00:41,彭博策略師：SHIB在設計上很出色，但投資者避險情緒會進一步鞏固比特幣地位
2021-10-29 22:00:38,上市礦企 HIVE Blockchain 向嘉楠科技訂購 6500 臺 Avalon 比特幣礦機
2021-10-29 22:00:38,上市礦企HIVE Blockchain向嘉楠科技訂購6500台Avalon比特幣礦機
2021-10-29 21:00:35,「川普概念股」Phunware公司接受比特幣用於購買Lyte電競PC
2021-10-29 20:00:46,澳大利亞證券監管機構：比特幣和以太坊很可能滿足監管機構對加密 ETP 基礎資產的評估標準
2021-10-29 20:00:44,Moskovski Capital首席投資官：233699枚比特幣在10多年裡從未行動過
2021-10-29 19:07:08,楊金龍：發行數位貨幣有三大基礎 首重無害金融穩定
2021-10-29 12:00:54,美國休斯頓豪車經銷商POMC與NYDIG合作，支持比特幣貸款購車
2021-10-29 11:30:33,MicroStrategy比特幣市場價值近50億美元
2021-10-29 11:30:31,MicroStrategy 三季度增持比特幣 8957 枚，持有總量爲 114042 枚
2021-10-29 08:00:51,MicroStrategy在第第三季增持近9000枚比特幣
2021-10-29 04:30:28,MicroStrategy：季度增持近9000枚比特幣
2021-10-29 01:00:29,Graystone為其比特幣挖礦業務購買額外10台S19j Pro礦機
2021-10-28 23:30:28,報告：今年10月，新老投資者紛紛加倍押注比特幣
2021-10-28 21:30:26,環保人士稱受到比特幣礦企Greenidge Generation的威脅
2021-10-28 20:30:20,Crypto.com CEO：比特幣作為黃金替代品的價值儲存手段地位被廣泛接受
2021-10-28 19:30:54,Webull CEO：比特幣的波動性部分是由於缺乏關鍵基本面因素
2021-10-28 17:30:41,Volt Equity的比特幣ETF於今日在紐約證交所上市
2021-10-28 17:30:25,沃頓商學院支持以比特幣和以太坊支付學費，目前僅支持一門課程
2021-10-28 17:01:28,CoinList CEO：預計比特幣明年年初將達到10萬美元
2021-10-28 17:01:21,賓夕法尼亞大學沃頓商學院接受比特幣和以太坊支付學費
2021-10-28 17:01:18,比特幣站上60000美元/枚，日內漲2.62%
2021-10-28 16:00:38,CoinList CEO：預計比特幣明年年初將達到10萬美元
2021-10-28 14:48:33,柴犬幣還是狗狗幣？宿命對手上演瘋狂對決
2021-10-28 12:00:50,華爾街日報：美國證交會不會給槓桿式比特幣EFT開綠燈
2021-10-28 11:30:40,加拿大比特幣挖礦公司 Bitfarms 正在建造兩個總容量 78 兆瓦的新礦場，預計能增加 2.1EH/s 算力
2021-10-28 10:00:36,【專訪】加密貨幣趨勢襲來 如何理解比特幣、DeFi、NFT 趨勢 讓資產管理新創 Bincentive 執行長告訴你
2021-10-28 09:00:57,消息人士：美 SEC 不會批准帶有槓桿的比特幣期貨 ETF
2021-10-28 08:30:14,薩爾瓦多再次購入 420 枚比特幣，現共持有 1120 枚比特幣
2021-10-28 07:00:30,River Financial將允許客戶無需設置礦機即可挖礦比特幣
2021-10-28 06:10:49,〈紐約匯市〉美元走軟 加拿大暗示升息鼓舞加幣 比特幣跌破6萬美元 
2021-10-28 06:00:10,華爾街日報：美SEC不會批准槓桿比特幣ETF
2021-10-28 05:30:30,全球比特幣ATM安裝總數超過三萬台
2021-10-28 05:30:29,消息人士：美SEC擱置了Valkyrie槓桿比特幣期貨ETF的申請
2021-10-28 05:30:27,薩爾瓦多再次購買420枚比特幣
2021-10-27 22:30:27,烏克蘭安全局破獲銷售竊取比特幣惡意軟體的犯罪團伙
2021-10-27 21:30:33,推特CFO：比特幣將是推動推特上便捷商務服務的好方式
2021-10-27 19:30:15,英國警方從青少年手中查獲價值270萬美元的比特幣
2021-10-27 17:50:36,接連命中比特幣走勢 Plan B預測：年底漲至13.5萬美元
2021-10-27 16:30:24,比特幣盤中跌破 5.9 萬 USDT，24 小時下跌超 6%
2021-10-27 16:30:23,加密資管機構 Valkyrie 向美 SEC 遞交 1.25 倍槓桿的比特幣期貨 ETF 申請
2021-10-27 16:27:18,比特幣亞洲午盤急跌 失守6萬美元關卡
2021-10-27 13:33:40,柴犬幣24小時內再漲26% 逾32萬人請願Robinhood上架
2021-10-27 12:00:39,GSA Auctions將代表美國政府拍賣比特幣
2021-10-27 11:30:30,槓桿 ETF 提供商 Direxion 向美 SEC 申請做空比特幣期貨 ETF 基金
2021-10-27 10:30:23,巴西網約車公司 99 的數字錢包 99Pay 將推出比特幣買賣功能
2021-10-27 09:30:16,WisdomTree或將其管理型期貨策略基金的 5% 投資於比特幣期貨
2021-10-27 09:30:11,WisdomTree 或將其管理型期貨策略基金的 5% 投資於比特幣期貨
2021-10-27 08:30:46,七屆超級碗冠軍湯姆布雷迪向海盜球迷贈送比特幣
2021-10-27 08:00:20,巴西網約車公司99的數字錢包99Pay將支持在其平台上購買和銷售比特幣
2021-10-27 08:00:19,USDT占比特幣交易比重約為55.95%
2021-10-27 06:30:37,Direxion申請推出做空比特幣期貨ETF
2021-10-27 01:00:24,達利歐：會選擇黃金而非比特幣
2021-10-27 01:00:23,Valkyrie申請在美國推出1.25倍槓桿比特幣期貨ETF
2021-10-26 21:00:32,澳大利亞比特幣礦企 Iris Energy 向美 SEC 提交 IPO 申請，擬籌資 1 億美元
2021-10-26 20:30:31,金融科技公司Mogo Finance Technology推出全球首個氣候積極型比特幣
2021-10-26 20:30:26,澳洲比特幣礦業公司 Iris Energy向美國SEC申請IPO
2021-10-26 19:30:46,比特幣礦企Iris Energy聘請摩根大通、Canaccord和花旗負責其IPO
2021-10-26 19:30:46,ProShares比特幣ETF兩天內達到與加拿大ETF相同的凈資產值
2021-10-26 19:30:44,比特幣Taproot升級將於11月16日生效
2021-10-26 18:30:56,ETF提供商：在監管允許的情況下，預計明年中期推出澳洲比特幣ETF
2021-10-26 18:30:52,分析師：目前礦工持有比特幣數量與5月份價格低於4萬美元時水平相似
2021-10-26 17:30:41,韓國教師信用聯盟否認有關其考慮投資比特幣ETF的傳言
2021-10-26 17:30:27,韓國教師信用合作社否認比特幣 ETF 投資計劃
2021-10-26 15:30:56,研究：前1000名個人投資者控制着約300萬個比特幣
2021-10-26 15:30:47,CME槓桿基金將對比特幣的押注提高到歷史最高水平
2021-10-26 15:30:46,數據：持有超 100 個比特幣的地址數量達 16200 個，創近 5 個月新高
2021-10-26 15:30:45,德國一州司法部首次拍賣在網絡犯罪案件中繳獲的 215 枚比特幣
2021-10-26 15:00:19,更正：韓國教師信用合作社否認比特幣 ETF 投資計劃
2021-10-26 14:30:13,韓國教師信用聯盟否認有關其考慮投資比特幣ETF的傳言
2021-10-26 14:30:10,400 億美元資產規模的韓國養老基金計劃明年開始投資比特幣 ETF
2021-10-26 12:30:38,坦帕灣海盜隊Tom Brady送給球迷一枚比特幣
2021-10-26 07:00:13,美國國家經濟研究局：比特幣仍集中在少數人手中
2021-10-26 07:00:12,華爾街分析師：機構投資者對比特幣和礦業股的興趣正在增長
2021-10-26 01:00:23,德國政府開始拍賣215枚扣押的比特幣
2021-10-26 00:04:55,馬斯克透露買了這些加密貨幣 柴犬幣聞訊落水
2021-10-25 23:53:05,萬事達卡攜手數位交易平台Bakkt 提供加密貨幣交易服務
2021-10-25 23:30:26,BitGo集成Stacks，允許機構用戶通過STX賺取比特幣獎勵
2021-10-25 22:30:30,韓媒：管理超400億美元的韓國教職工互助協會將投資比特幣ETF
2021-10-25 20:30:27,SkyBridge Capital CEO：任何「做了功課」的人最終都會投資比特幣
2021-10-25 20:30:24,比特幣礦企Mawson與Quinbrook Infrastructure Partners合作在拜倫灣建立挖礦中心
2021-10-25 20:30:23,特斯拉持有的比特幣的公允市場價值為18.3億美元
2021-10-25 17:30:26,比特幣點對點交易平臺 LocalBitcoins 推出 Android 版本 App
2021-10-25 17:00:54,Peter Schiff回應Twitter CEO：比特幣在惡性通膨中沒有用處
2021-10-25 17:00:52,數據：近期有超3.8萬枚比特幣從幣安流出
2021-10-25 16:30:14,ProShares比特幣策略ETF4個交易日流入12億美元的資金
2021-10-25 16:00:28,Twitter在Android設備上測試比特幣小費服務功能
2021-10-25 15:00:15,美國公用事業公司建立數據中心用於比特幣挖礦
2021-10-25 13:30:53,算力管理和分發商 Titan 推出去中心化算力路由協議 Lumerin，將比特幣算力商品化
2021-10-25 11:30:38,ProShares 向芝加哥商品交易所申請豁免比特幣期貨 ETF 頭寸限制
2021-10-25 10:00:48,ProShares向CME申請豁免比特幣期貨ETF部位限制
2021-10-25 04:00:17,分析師Sarah Tran：比特幣可能會重新測試56000美元
2021-10-25 01:30:08,比特幣當前全網未確認交易數量為3961筆
2021-10-24 20:30:28,馬斯克的「比特幣價格達到6.9萬美元」圖片作為NFT以2萬美元售出
2021-10-24 19:00:29,摩根大通：通貨膨脹推動了比特幣的價格上漲
2021-10-24 18:00:33,Glassnode分析師：比特幣礦工經濟正在發展
2021-10-24 18:00:30,Lex Moskovski：比特幣最新變動市佔率顯示其將出現通縮
2021-10-24 16:30:29,俄羅斯央行行長稱暫未考慮允許比特幣期貨 ETF 上市交易
2021-10-24 15:30:21,比特幣巨鯨Joe007：加密市場即將迎來深度下跌
2021-10-24 12:30:28,前眾議院議長Newt Gingrich希望中央銀行持有比特幣，以對沖通膨
2021-10-24 12:00:51,Titan 推出去中心化算力路由協議 Lumerin，將比特幣算力商品化
2021-10-24 12:00:48,分析師：比特幣期貨ETF聊勝於無，但不如現貨ETF
2021-10-24 08:00:30,USDT占比特幣交易比重約為61.56%
2021-10-24 01:00:49,比特幣當前全網未確認交易數量為2973筆
2021-10-24 00:30:24,數據：CME比特幣期貨未平倉量突破50億美元
2021-10-23 19:30:26,數據：比特幣鏈上累計交易額突破 20 萬億美元
2021-10-23 19:00:50,薩爾瓦多央行行長：採用比特幣不會對IMF批准13億美元的貸款產生不良影響
2021-10-23 16:30:49,加密交易員：已確認比特幣將會在2024年出現雙頂走勢
2021-10-23 11:30:29,富途和老虎證券無法搜尋到兩隻比特幣 ETF 的行情數據
2021-10-23 11:00:08,美國兩家金融機構在 NYDIG 的幫助下可爲用戶提供比特幣交易解決方案
2021-10-23 11:00:07,富途和老虎證券無法搜索到兩隻比特幣 ETF 的行情數據
2021-10-23 10:30:20,Valkyrie 比特幣期貨 ETF 首日交易額爲 7800 萬美元
2021-10-23 06:30:14,Valkyrie比特幣期貨ETF開盤日交易額接近8000萬美元
2021-10-23 00:30:52,Five Star銀行和UNIFY將通過NYDIG為客戶提供比特幣服務
2021-10-22 23:30:52,與Colonial Pipeline被黑事件相關的比特幣再次開始行動
2021-10-22 22:30:38,區塊鏈分析公司 Elliptic：勒索軟件組織 DarkSide 持有的價值 700 萬美元比特幣正在轉移
2021-10-22 22:00:16,Valkyrie 比特幣期貨 ETF 已在納斯達克上市交易，開盤價 25.5 美元
2021-10-22 22:00:16,Valkyrie比特幣期貨ETF已在那斯達克上市交易，開盤價25.5美元
2021-10-22 21:30:33,Blockstream 第六批比特幣挖礦代幣 BMN 銷售籌集 1600 萬美元，BMN 銷售總額達 3600 萬美元
2021-10-22 21:00:19,俄羅斯央行行長：尚未準備好允許比特幣ETF在俄羅斯境內交易
2021-10-22 18:30:12,REvil遭執法部門打擊後，其他勒索軟體開始轉移比特幣
2021-10-22 17:30:45,彭博社：ProShares 推出的首支比特幣期貨 ETF 可能突破 CME 規定的頭寸上限
2021-10-22 15:00:30,分析師：比特幣的下一個測試水平在9萬美元附近
2021-10-22 12:00:08,deVere Group CEO：比特幣已成為投資主流
2021-10-22 11:30:56,FTX CEO：比特幣期貨ETF是向前邁出的一大步
2021-10-22 11:00:48,彭博社：Proshares比特幣策略ETF有突破CME期貨合約限制的危險
2021-10-22 10:30:44,在線禮品卡商店GiftChill接受比特幣和加密貨幣支付購買折扣禮品卡
2021-10-22 10:30:39,知情人士：摩根士丹利暫不允許向客戶提供比特幣期貨 ETF 投資敞口
2021-10-22 09:00:44,零售巨頭沃爾瑪開始提供比特幣 ATM 服務
2021-10-22 08:00:30,幣安稱比特幣報價出錯是由於交易商算法錯誤
2021-10-22 08:00:27,沃爾瑪開始營運比特幣自動取款機
2021-10-22 08:00:25,USDT占比特幣交易比重約為50.46%
2021-10-22 06:30:42,CME比特幣期貨10月合約收報62910美元
2021-10-22 06:04:00,〈紐約匯市〉就業、房屋好表現領美元走揚 比特幣挫近5%
2021-10-22 05:00:22,沃爾瑪開始營運比特幣自動取款機
2021-10-22 01:30:38,國際貨幣基金組織：正與薩爾瓦多方面就比特幣風險進行積極接觸
2021-10-22 00:30:39,幣安將比特幣「崩潰」歸咎於交易商的算法錯誤。
2021-10-21 23:30:36,報告：近一半英國人支持禁止比特幣以應對氣候變化
2021-10-21 23:00:10,擁有 40 億美元資產的休斯頓消防員救濟和退休基金已投資 2500 萬美元比特幣和以太坊
2021-10-21 21:30:35,"Binance.US上的比特幣價格短時暴跌插針至8,200美元"
2021-10-21 21:00:39,比特幣礦企 Hut 8 Mining 以 5870 萬美元購買 1.2 萬臺 MicroBT 礦機
2021-10-21 20:12:34,比特幣帶頭、以太幣急漲 加密貨幣總市值持續創高 破2.77兆美元
2021-10-21 20:00:41,受制裁的俄羅斯寡頭Oleg Deripaska敦促央行接受比特幣
2021-10-21 19:07:23,麗臺Q3每股純益1.64元寫次高 前三季每股賺6.63元
2021-10-21 18:30:45,硬件錢包 Ledger 爲 Nano X 發佈 2.0 版固件，支持比特幣 Taproot 升級後的簽名
2021-10-21 17:30:34,東京地方法院宣布門頭溝比特幣修復計劃獲批
2021-10-21 17:30:33,PayPal 聯合創始人 Peter Thiel：我覺得我對比特幣的投資還太少
2021-10-21 17:00:18,PayPal聯合創始人：後悔買少了比特幣
2021-10-21 16:30:17,"首隻比特幣期貨ETF持有3,297張"
